,month,GEOID,tripcount,NTACode,month_count
1679,5,34031246103.0,1,,66649.0
1680,5,34035050703.0,1,,66649.0
1681,5,34035051800.0,1,,66649.0
1682,5,34035052300.0,1,,66649.0
1683,5,34035053501.0,1,,66649.0
1684,5,34039031200.0,1,,66649.0
1685,5,34039031300.0,1,,66649.0
1686,5,34039031500.0,21,,66649.0
1687,5,34039032100.0,1,,66649.0
1688,5,34039033500.0,1,,66649.0
1689,5,34039034600.0,1,,66649.0
1690,5,34039034900.0,1,,66649.0
1691,5,34039035900.0,1,,66649.0
1692,5,34039036400.0,1,,66649.0
1693,5,34039036500.0,1,,66649.0
1694,5,34039037000.0,1,,66649.0
1695,5,34039038201.0,1,,66649.0
1696,5,34039038300.0,1,,66649.0
1697,5,34039039800.0,85,NJEWR,66649.0
1698,5,34039039900.0,1,,66649.0
1699,5,36005000400.0,11,BX09,66649.0
1700,5,36005001600.0,1,BX09,66649.0
1701,5,36005002000.0,3,BX09,66649.0
1702,5,36005002701.0,1,BX39,66649.0
1703,5,36005002702.0,1,BX39,66649.0
1704,5,36005002800.0,1,BX09,66649.0
1705,5,36005003500.0,1,BX39,66649.0
1706,5,36005003700.0,1,BX39,66649.0
1707,5,36005005100.0,2,BX39,66649.0
1708,5,36005006000.0,1,BX75,66649.0
1709,5,36005006100.0,1,BX14,66649.0
1710,5,36005006300.0,4,BX63,66649.0
1711,5,36005006500.0,1,BX34,66649.0
1712,5,36005006900.0,1,BX34,66649.0
1713,5,36005007000.0,1,BX55,66649.0
1714,5,36005007100.0,1,BX34,66649.0
1715,5,36005007500.0,1,BX34,66649.0
1716,5,36005007600.0,1,BX08,66649.0
1717,5,36005007700.0,3,BX34,66649.0
1718,5,36005008300.0,1,BX33,66649.0
1719,5,36005009300.0,1,BX27,66649.0
1720,5,36005009600.0,1,BX59,66649.0
1721,5,36005011700.0,1,BX27,66649.0
1722,5,36005012300.0,1,BX75,66649.0
1723,5,36005012500.0,1,BX35,66649.0
1724,5,36005012701.0,1,BX27,66649.0
1725,5,36005014100.0,3,BX35,66649.0
1726,5,36005014300.0,1,BX14,66649.0
1727,5,36005014702.0,1,BX01,66649.0
1728,5,36005015800.0,1,BX52,66649.0
1729,5,36005016000.0,1,BX52,66649.0
1730,5,36005016100.0,2,BX75,66649.0
1731,5,36005016200.0,3,BX52,66649.0
1732,5,36005017100.0,1,BX99,66649.0
1733,5,36005017702.0,1,BX14,66649.0
1734,5,36005017901.0,1,BX14,66649.0
1735,5,36005017902.0,1,BX14,66649.0
1736,5,36005018102.0,1,BX14,66649.0
1737,5,36005018301.0,8,BX14,66649.0
1738,5,36005018302.0,1,BX14,66649.0
1739,5,36005018900.0,6,BX26,66649.0
1740,5,36005019300.0,2,BX26,66649.0
1741,5,36005019500.0,1,BX63,66649.0
1742,5,36005020000.0,2,BX37,66649.0
1743,5,36005020900.0,1,BX63,66649.0
1744,5,36005021001.0,1,BX46,66649.0
1745,5,36005021002.0,2,BX46,66649.0
1746,5,36005021302.0,5,BX26,66649.0
1747,5,36005021602.0,4,BX46,66649.0
1748,5,36005021700.0,1,BX36,66649.0
1749,5,36005022401.0,1,BX49,66649.0
1750,5,36005022403.0,2,BX49,66649.0
1751,5,36005022800.0,1,BX49,66649.0
1752,5,36005023000.0,1,BX37,66649.0
1753,5,36005023302.0,1,BX41,66649.0
1754,5,36005024000.0,2,BX37,66649.0
1755,5,36005025200.0,1,BX37,66649.0
1756,5,36005026100.0,1,BX30,66649.0
1757,5,36005026500.0,1,BX30,66649.0
1758,5,36005026602.0,2,BX10,66649.0
1759,5,36005027300.0,2,BX28,66649.0
1760,5,36005027402.0,1,BX10,66649.0
1761,5,36005027900.0,3,BX28,66649.0
1762,5,36005028100.0,1,BX28,66649.0
1763,5,36005028400.0,1,BX37,66649.0
1764,5,36005028500.0,6,BX29,66649.0
1765,5,36005028700.0,1,BX29,66649.0
1766,5,36005028900.0,2,BX29,66649.0
1767,5,36005029301.0,3,BX29,66649.0
1768,5,36005029500.0,11,BX29,66649.0
1769,5,36005029600.0,4,BX49,66649.0
1770,5,36005029700.0,6,BX29,66649.0
1771,5,36005030100.0,1,BX29,66649.0
1772,5,36005030701.0,5,BX22,66649.0
1773,5,36005030900.0,5,BX22,66649.0
1774,5,36005031200.0,1,BX31,66649.0
1775,5,36005031400.0,3,BX31,66649.0
1776,5,36005033202.0,3,BX07,66649.0
1777,5,36005033400.0,2,BX99,66649.0
1778,5,36005033500.0,9,BX22,66649.0
1779,5,36005033600.0,1,BX07,66649.0
1780,5,36005033700.0,4,BX22,66649.0
1781,5,36005035000.0,2,BX31,66649.0
1782,5,36005035100.0,8,BX22,66649.0
1783,5,36005037000.0,1,BX44,66649.0
1784,5,36005037504.0,1,BX17,66649.0
1785,5,36005038700.0,1,BX06,66649.0
1786,5,36005038800.0,1,BX44,66649.0
1787,5,36005038900.0,3,BX06,66649.0
1788,5,36005039100.0,1,BX06,66649.0
1789,5,36005039700.0,2,BX06,66649.0
1790,5,36005039901.0,1,BX05,66649.0
1791,5,36005039902.0,4,BX05,66649.0
1792,5,36005040100.0,1,BX05,66649.0
1793,5,36005040302.0,1,BX05,66649.0
1794,5,36005040501.0,1,BX05,66649.0
1795,5,36005040900.0,1,BX28,66649.0
1796,5,36005041100.0,3,BX05,66649.0
1797,5,36005041900.0,1,BX43,66649.0
1798,5,36005042000.0,2,BX44,66649.0
1799,5,36005042100.0,6,BX43,66649.0
1800,5,36005042200.0,1,BX44,66649.0
1801,5,36005042600.0,2,BX62,66649.0
1802,5,36005042902.0,1,BX43,66649.0
1803,5,36005044200.0,3,BX62,66649.0
1804,5,36005044400.0,1,BX62,66649.0
1805,5,36005044902.0,1,BX62,66649.0
1806,5,36005045102.0,1,BX62,66649.0
1807,5,36005046201.0,1,BX13,66649.0
1808,5,36005046202.0,2,BX13,66649.0
1809,5,36005051600.0,2,BX10,66649.0
1810,5,36047000100.0,68,BK09,66649.0
1811,5,36047000200.0,3,BK32,66649.0
1812,5,36047000301.0,70,BK09,66649.0
1813,5,36047000501.0,58,BK09,66649.0
1814,5,36047000502.0,47,BK09,66649.0
1815,5,36047000700.0,92,BK09,66649.0
1816,5,36047000900.0,108,BK09,66649.0
1817,5,36047001100.0,47,BK38,66649.0
1818,5,36047001300.0,28,BK38,66649.0
1819,5,36047001500.0,161,BK38,66649.0
1820,5,36047001800.0,8,BK32,66649.0
1821,5,36047002000.0,3,BK32,66649.0
1822,5,36047002100.0,287,BK38,66649.0
1823,5,36047002200.0,9,BK32,66649.0
1824,5,36047002300.0,7,BK38,66649.0
1825,5,36047002901.0,2,BK68,66649.0
1826,5,36047003100.0,39,BK68,66649.0
1827,5,36047003300.0,65,BK68,66649.0
1828,5,36047003400.0,7,BK31,66649.0
1829,5,36047003500.0,32,BK68,66649.0
1830,5,36047003600.0,2,BK31,66649.0
1831,5,36047003700.0,53,BK38,66649.0
1832,5,36047003900.0,53,BK38,66649.0
1833,5,36047004100.0,87,BK38,66649.0
1834,5,36047004300.0,76,BK38,66649.0
1835,5,36047004400.0,1,BK31,66649.0
1836,5,36047004500.0,67,BK33,66649.0
1837,5,36047004600.0,4,BK31,66649.0
1838,5,36047004700.0,54,BK33,66649.0
1839,5,36047004900.0,66,BK33,66649.0
1840,5,36047005000.0,2,BK31,66649.0
1841,5,36047005100.0,34,BK33,66649.0
1842,5,36047005201.0,1,BK31,66649.0
1843,5,36047005300.0,39,BK33,66649.0
1844,5,36047005601.0,5,BK31,66649.0
1845,5,36047005602.0,3,BK31,66649.0
1846,5,36047005800.0,3,BK31,66649.0
1847,5,36047005900.0,29,BK33,66649.0
1848,5,36047006200.0,3,BK31,66649.0
1849,5,36047006300.0,25,BK33,66649.0
1850,5,36047006400.0,3,BK31,66649.0
1851,5,36047006500.0,60,BK33,66649.0
1852,5,36047006600.0,5,BK31,66649.0
1853,5,36047006700.0,50,BK33,66649.0
1854,5,36047006800.0,3,BK31,66649.0
1855,5,36047006900.0,61,BK38,66649.0
1856,5,36047007100.0,34,BK38,66649.0
1857,5,36047007500.0,51,BK33,66649.0
1858,5,36047007700.0,59,BK33,66649.0
1859,5,36047008000.0,6,BK32,66649.0
1860,5,36047008200.0,3,BK32,66649.0
1861,5,36047008400.0,10,BK32,66649.0
1862,5,36047008500.0,3,BK33,66649.0
1863,5,36047008800.0,1,BK34,66649.0
1864,5,36047009600.0,2,BK34,66649.0
1865,5,36047009800.0,1,BK34,66649.0
1866,5,36047010000.0,1,BK34,66649.0
1867,5,36047010100.0,7,BK32,66649.0
1868,5,36047011200.0,1,BK34,66649.0
1869,5,36047011400.0,3,BK88,66649.0
1870,5,36047011700.0,30,BK37,66649.0
1871,5,36047011900.0,54,BK37,66649.0
1872,5,36047012100.0,20,BK37,66649.0
1873,5,36047012700.0,36,BK38,66649.0
1874,5,36047012901.0,20,BK37,66649.0
1875,5,36047012902.0,23,BK37,66649.0
1876,5,36047013000.0,4,BK31,66649.0
1877,5,36047013100.0,35,BK37,66649.0
1878,5,36047013300.0,19,BK37,66649.0
1879,5,36047013400.0,5,BK31,66649.0
1880,5,36047013500.0,32,BK37,66649.0
1881,5,36047013600.0,1,BK31,66649.0
1882,5,36047013700.0,31,BK37,66649.0
1883,5,36047013800.0,5,BK31,66649.0
1884,5,36047013900.0,15,BK37,66649.0
1885,5,36047014000.0,5,BK30,66649.0
1886,5,36047014100.0,13,BK37,66649.0
1887,5,36047014200.0,1,BK31,66649.0
1888,5,36047014300.0,24,BK37,66649.0
1889,5,36047014500.0,31,BK32,66649.0
1890,5,36047014700.0,15,BK32,66649.0
1891,5,36047014900.0,59,BK37,66649.0
1892,5,36047015100.0,34,BK37,66649.0
1893,5,36047015200.0,2,BK30,66649.0
1894,5,36047015300.0,26,BK37,66649.0
1895,5,36047015500.0,32,BK37,66649.0
1896,5,36047015700.0,34,BK37,66649.0
1897,5,36047015900.0,57,BK37,66649.0
1898,5,36047016000.0,4,BK31,66649.0
1899,5,36047016100.0,64,BK64,66649.0
1900,5,36047016200.0,1,BK31,66649.0
1901,5,36047016300.0,39,BK64,66649.0
1902,5,36047016500.0,39,BK37,66649.0
1903,5,36047016600.0,11,BK30,66649.0
1904,5,36047016700.0,39,BK37,66649.0
1905,5,36047016900.0,16,BK40,66649.0
1906,5,36047017000.0,1,BK27,66649.0
1907,5,36047017100.0,11,BK40,66649.0
1908,5,36047017200.0,1,BK27,66649.0
1909,5,36047017400.0,1,BK27,66649.0
1910,5,36047017500.0,1,BK99,66649.0
1911,5,36047017700.0,17,BK99,66649.0
1912,5,36047017800.0,1,BK27,66649.0
1913,5,36047017900.0,17,BK68,66649.0
1914,5,36047018100.0,108,BK68,66649.0
1915,5,36047018300.0,64,BK68,66649.0
1916,5,36047018501.0,10,BK68,66649.0
1917,5,36047018700.0,44,BK68,66649.0
1918,5,36047019000.0,2,BK28,66649.0
1919,5,36047019100.0,109,BK69,66649.0
1920,5,36047019300.0,35,BK69,66649.0
1921,5,36047019400.0,1,BK30,66649.0
1922,5,36047019500.0,78,BK69,66649.0
1923,5,36047019700.0,57,BK69,66649.0
1924,5,36047019800.0,1,BK30,66649.0
1925,5,36047019900.0,45,BK69,66649.0
1926,5,36047020100.0,53,BK69,66649.0
1927,5,36047020300.0,32,BK64,66649.0
1928,5,36047020400.0,2,BK30,66649.0
1929,5,36047020500.0,64,BK64,66649.0
1930,5,36047020600.0,5,BK30,66649.0
1931,5,36047020700.0,52,BK64,66649.0
1932,5,36047021100.0,7,BK68,66649.0
1933,5,36047021300.0,6,BK63,66649.0
1934,5,36047021400.0,1,BK88,66649.0
1935,5,36047021500.0,29,BK64,66649.0
1936,5,36047021700.0,9,BK61,66649.0
1937,5,36047021900.0,20,BK61,66649.0
1938,5,36047022100.0,36,BK61,66649.0
1939,5,36047022400.0,1,BK88,66649.0
1940,5,36047022600.0,1,BK88,66649.0
1941,5,36047022700.0,30,BK69,66649.0
1942,5,36047022800.0,1,BK88,66649.0
1943,5,36047022900.0,57,BK69,66649.0
1944,5,36047023000.0,1,BK88,66649.0
1945,5,36047023100.0,57,BK69,66649.0
1946,5,36047023300.0,51,BK75,66649.0
1947,5,36047023500.0,12,BK69,66649.0
1948,5,36047024100.0,38,BK75,66649.0
1949,5,36047024300.0,30,BK75,66649.0
1950,5,36047024500.0,30,BK75,66649.0
1951,5,36047024700.0,9,BK61,66649.0
1952,5,36047024900.0,20,BK75,66649.0
1953,5,36047025100.0,8,BK75,66649.0
1954,5,36047025300.0,13,BK75,66649.0
1955,5,36047025500.0,1,BK75,66649.0
1956,5,36047025600.0,1,BK28,66649.0
1957,5,36047025700.0,10,BK75,66649.0
1958,5,36047025901.0,6,BK75,66649.0
1959,5,36047025902.0,6,BK75,66649.0
1960,5,36047026100.0,57,BK75,66649.0
1961,5,36047026300.0,5,BK75,66649.0
1962,5,36047026400.0,1,BK28,66649.0
1963,5,36047026500.0,11,BK75,66649.0
1964,5,36047026700.0,18,BK75,66649.0
1965,5,36047026900.0,23,BK75,66649.0
1966,5,36047027000.0,1,BK28,66649.0
1967,5,36047027100.0,9,BK61,66649.0
1968,5,36047027300.0,12,BK35,66649.0
1969,5,36047027500.0,11,BK35,66649.0
1970,5,36047027700.0,6,BK35,66649.0
1971,5,36047027800.0,1,BK28,66649.0
1972,5,36047027900.0,11,BK35,66649.0
1973,5,36047028100.0,18,BK35,66649.0
1974,5,36047028300.0,12,BK35,66649.0
1975,5,36047028501.0,6,BK78,66649.0
1976,5,36047028502.0,10,BK35,66649.0
1977,5,36047028600.0,1,BK27,66649.0
1978,5,36047028700.0,10,BK35,66649.0
1979,5,36047028800.0,1,BK28,66649.0
1980,5,36047028900.0,11,BK35,66649.0
1981,5,36047029000.0,10,BK28,66649.0
1982,5,36047029100.0,8,BK35,66649.0
1983,5,36047029300.0,9,BK35,66649.0
1984,5,36047029500.0,12,BK35,66649.0
1985,5,36047029600.0,2,BK28,66649.0
1986,5,36047029700.0,16,BK61,66649.0
1987,5,36047029800.0,9,BK29,66649.0
1988,5,36047029900.0,1,BK61,66649.0
1989,5,36047030100.0,4,BK79,66649.0
1990,5,36047030300.0,2,BK79,66649.0
1991,5,36047030400.0,1,BK29,66649.0
1992,5,36047030500.0,54,BK61,66649.0
1993,5,36047030700.0,3,BK61,66649.0
1994,5,36047030800.0,1,BK26,66649.0
1995,5,36047031100.0,7,BK61,66649.0
1996,5,36047031300.0,19,BK61,66649.0
1997,5,36047031500.0,23,BK61,66649.0
1998,5,36047031701.0,7,BK61,66649.0
1999,5,36047031702.0,16,BK61,66649.0
2000,5,36047031900.0,15,BK63,66649.0
2001,5,36047032100.0,9,BK63,66649.0
2002,5,36047032300.0,3,BK63,66649.0
2003,5,36047032500.0,8,BK63,66649.0
2004,5,36047032700.0,5,BK60,66649.0
2005,5,36047032900.0,7,BK60,66649.0
2006,5,36047033000.0,1,BK21,66649.0
2007,5,36047033100.0,6,BK63,66649.0
2008,5,36047033300.0,6,BK63,66649.0
2009,5,36047033500.0,11,BK63,66649.0
2010,5,36047033700.0,10,BK61,66649.0
2011,5,36047033900.0,3,BK61,66649.0
2012,5,36047034100.0,7,BK61,66649.0
2013,5,36047034200.0,1,BK21,66649.0
2014,5,36047034300.0,4,BK61,66649.0
2015,5,36047034500.0,3,BK61,66649.0
2016,5,36047034700.0,17,BK61,66649.0
2017,5,36047034800.0,5,BK21,66649.0
2018,5,36047034900.0,2,BK61,66649.0
2019,5,36047035000.0,1,BK23,66649.0
2020,5,36047035100.0,1,BK61,66649.0
2021,5,36047035200.0,2,BK21,66649.0
2022,5,36047035300.0,4,BK61,66649.0
2023,5,36047035500.0,4,BK63,66649.0
2024,5,36047035900.0,3,BK61,66649.0
2025,5,36047036001.0,2,BK19,66649.0
2026,5,36047036200.0,2,BK19,66649.0
2027,5,36047036300.0,3,BK79,66649.0
2028,5,36047036501.0,1,BK79,66649.0
2029,5,36047036502.0,1,BK79,66649.0
2030,5,36047036600.0,1,BK19,66649.0
2031,5,36047036700.0,6,BK79,66649.0
2032,5,36047036900.0,1,BK79,66649.0
2033,5,36047037100.0,4,BK79,66649.0
2034,5,36047037300.0,3,BK79,66649.0
2035,5,36047037401.0,1,BK26,66649.0
2036,5,36047037402.0,1,BK26,66649.0
2037,5,36047037500.0,19,BK35,66649.0
2038,5,36047037700.0,4,BK35,66649.0
2039,5,36047037900.0,2,BK35,66649.0
2040,5,36047038100.0,5,BK61,66649.0
2041,5,36047038300.0,17,BK35,66649.0
2042,5,36047038500.0,6,BK35,66649.0
2043,5,36047038700.0,7,BK35,66649.0
2044,5,36047038900.0,15,BK78,66649.0
2045,5,36047039100.0,37,BK78,66649.0
2046,5,36047039300.0,16,BK78,66649.0
2047,5,36047039400.0,5,BK25,66649.0
2048,5,36047039500.0,5,BK78,66649.0
2049,5,36047039600.0,23,BK25,66649.0
2050,5,36047039700.0,6,BK78,66649.0
2051,5,36047039800.0,1,BK26,66649.0
2052,5,36047039900.0,7,BK78,66649.0
2053,5,36047040000.0,5,BK29,66649.0
2054,5,36047040100.0,7,BK78,66649.0
2055,5,36047040200.0,1,BK29,66649.0
2056,5,36047040300.0,2,BK78,66649.0
2057,5,36047040500.0,1,BK78,66649.0
2058,5,36047040900.0,3,BK77,66649.0
2059,5,36047041100.0,2,BK78,66649.0
2060,5,36047041300.0,2,BK78,66649.0
2061,5,36047041401.0,19,BK25,66649.0
2062,5,36047041402.0,9,BK25,66649.0
2063,5,36047041500.0,5,BK78,66649.0
2064,5,36047041600.0,2,BK25,66649.0
2065,5,36047041700.0,2,BK78,66649.0
2066,5,36047041800.0,1,BK25,66649.0
2067,5,36047041900.0,8,BK78,66649.0
2068,5,36047042000.0,2,BK25,66649.0
2069,5,36047042100.0,11,BK78,66649.0
2070,5,36047042200.0,2,BK25,66649.0
2071,5,36047042300.0,11,BK78,66649.0
2072,5,36047042400.0,1,BK29,66649.0
2073,5,36047042500.0,10,BK78,66649.0
2074,5,36047042700.0,26,BK77,66649.0
2075,5,36047042900.0,11,BK77,66649.0
2076,5,36047043100.0,11,BK77,66649.0
2077,5,36047043200.0,1,BK29,66649.0
2078,5,36047043300.0,2,BK77,66649.0
2079,5,36047043400.0,3,BK29,66649.0
2080,5,36047043500.0,1,BK77,66649.0
2081,5,36047043700.0,8,BK77,66649.0
2082,5,36047043800.0,3,BK46,66649.0
2083,5,36047043900.0,4,BK77,66649.0
2084,5,36047044000.0,4,BK46,66649.0
2085,5,36047044100.0,8,BK77,66649.0
2086,5,36047044200.0,1,BK46,66649.0
2087,5,36047044300.0,15,BK77,66649.0
2088,5,36047044400.0,8,BK46,66649.0
2089,5,36047044500.0,8,BK77,66649.0
2090,5,36047044700.0,17,BK77,66649.0
2091,5,36047044800.0,2,BK46,66649.0
2092,5,36047044900.0,25,BK90,66649.0
2093,5,36047045200.0,8,BK46,66649.0
2094,5,36047045300.0,30,BK77,66649.0
2095,5,36047045600.0,6,BK43,66649.0
2096,5,36047045800.0,19,BK43,66649.0
2097,5,36047046800.0,1,BK88,66649.0
2098,5,36047047600.0,1,BK88,66649.0
2099,5,36047047700.0,68,BK90,66649.0
2100,5,36047047800.0,2,BK88,66649.0
2101,5,36047048100.0,22,BK90,66649.0
2102,5,36047048200.0,2,BK42,66649.0
2103,5,36047048400.0,5,BK41,66649.0
2104,5,36047048500.0,29,BK78,66649.0
2105,5,36047048600.0,1,BK41,66649.0
2106,5,36047048800.0,9,BK41,66649.0
2107,5,36047048900.0,5,BK78,66649.0
2108,5,36047049000.0,8,BK41,66649.0
2109,5,36047049100.0,22,BK90,66649.0
2110,5,36047049200.0,1,BK41,66649.0
2111,5,36047049300.0,45,BK78,66649.0
2112,5,36047049400.0,6,BK41,66649.0
2113,5,36047049500.0,41,BK90,66649.0
2114,5,36047049600.0,2,BK41,66649.0
2115,5,36047049700.0,49,BK90,66649.0
2116,5,36047049800.0,6,BK41,66649.0
2117,5,36047049900.0,31,BK76,66649.0
2118,5,36047050000.0,9,BK40,66649.0
2119,5,36047050100.0,39,BK90,66649.0
2120,5,36047050202.0,13,BK40,66649.0
2121,5,36047050300.0,30,BK90,66649.0
2122,5,36047050400.0,10,BK40,66649.0
2123,5,36047050500.0,33,BK90,66649.0
2124,5,36047050600.0,6,BK42,66649.0
2125,5,36047050700.0,6,BK75,66649.0
2126,5,36047050801.0,2,BK42,66649.0
2127,5,36047050803.0,2,BK42,66649.0
2128,5,36047050804.0,7,BK42,66649.0
2129,5,36047050900.0,5,BK72,66649.0
2130,5,36047051002.0,8,BK42,66649.0
2131,5,36047051100.0,53,BK90,66649.0
2132,5,36047051200.0,5,BK42,66649.0
2133,5,36047051300.0,91,BK73,66649.0
2134,5,36047051400.0,8,BK42,66649.0
2135,5,36047051500.0,54,BK73,66649.0
2136,5,36047051601.0,2,BK42,66649.0
2137,5,36047051700.0,109,BK73,66649.0
2138,5,36047051900.0,136,BK73,66649.0
2139,5,36047052000.0,5,BK42,66649.0
2140,5,36047052300.0,49,BK73,66649.0
2141,5,36047052500.0,16,BK73,66649.0
2142,5,36047052600.0,7,BK42,66649.0
2143,5,36047052700.0,34,BK73,66649.0
2144,5,36047052900.0,3,BK72,66649.0
2145,5,36047053100.0,3,BK75,66649.0
2146,5,36047053200.0,3,BK43,66649.0
2147,5,36047053400.0,1,BK43,66649.0
2148,5,36047053500.0,12,BK72,66649.0
2149,5,36047053700.0,8,BK72,66649.0
2150,5,36047053900.0,1,BK72,66649.0
2151,5,36047054200.0,6,BK43,66649.0
2152,5,36047054300.0,23,BK99,66649.0
2153,5,36047054400.0,6,BK43,66649.0
2154,5,36047054500.0,5,BK72,66649.0
2155,5,36047054600.0,2,BK43,66649.0
2156,5,36047054700.0,24,BK73,66649.0
2157,5,36047054800.0,2,BK44,66649.0
2158,5,36047054900.0,180,BK73,66649.0
2159,5,36047055000.0,1,BK44,66649.0
2160,5,36047055100.0,115,BK73,66649.0
2161,5,36047055200.0,2,BK44,66649.0
2162,5,36047055300.0,69,BK73,66649.0
2163,5,36047055400.0,1,BK25,66649.0
2164,5,36047055500.0,224,BK73,66649.0
2165,5,36047055600.0,2,BK25,66649.0
2166,5,36047055700.0,50,BK73,66649.0
2167,5,36047056000.0,1,BK44,66649.0
2168,5,36047056100.0,70,BK76,66649.0
2169,5,36047056200.0,1,BK44,66649.0
2170,5,36047056300.0,64,BK76,66649.0
2171,5,36047056500.0,91,BK76,66649.0
2172,5,36047056900.0,31,BK76,66649.0
2173,5,36047057000.0,1,BK17,66649.0
2174,5,36047057100.0,77,BK76,66649.0
2175,5,36047057300.0,37,BK76,66649.0
2176,5,36047057500.0,61,BK76,66649.0
2177,5,36047057800.0,2,BK44,66649.0
2178,5,36047057900.0,19,BK76,66649.0
2179,5,36047058000.0,1,BK44,66649.0
2180,5,36047058400.0,1,BK25,66649.0
2181,5,36047058900.0,32,BK76,66649.0
2182,5,36047059000.0,1,BK17,66649.0
2183,5,36047059100.0,50,BK76,66649.0
2184,5,36047059300.0,28,BK76,66649.0
2185,5,36047059402.0,2,BK17,66649.0
2186,5,36047059600.0,1,BK17,66649.0
2187,5,36047060800.0,4,BK17,66649.0
2188,5,36047061003.0,1,BK19,66649.0
2189,5,36047061004.0,2,BK19,66649.0
2190,5,36047061600.0,1,BK17,66649.0
2191,5,36047062000.0,2,BK17,66649.0
2192,5,36047062200.0,4,BK17,66649.0
2193,5,36047064200.0,2,BK44,66649.0
2194,5,36047064600.0,1,BK45,66649.0
2195,5,36047067000.0,1,BK45,66649.0
2196,5,36047067200.0,2,BK58,66649.0
2197,5,36047067400.0,1,BK58,66649.0
2198,5,36047067600.0,1,BK58,66649.0
2199,5,36047068000.0,1,BK58,66649.0
2200,5,36047068200.0,1,BK58,66649.0
2201,5,36047069200.0,2,BK58,66649.0
2202,5,36047069601.0,2,BK45,66649.0
2203,5,36047069602.0,1,BK45,66649.0
2204,5,36047069800.0,1,BK45,66649.0
2205,5,36047070201.0,1,BK45,66649.0
2206,5,36047072000.0,1,BK58,66649.0
2207,5,36047072200.0,3,BK58,66649.0
2208,5,36047072400.0,2,BK58,66649.0
2209,5,36047072600.0,5,BK58,66649.0
2210,5,36047073800.0,2,BK58,66649.0
2211,5,36047074200.0,1,BK58,66649.0
2212,5,36047074400.0,3,BK58,66649.0
2213,5,36047074600.0,3,BK58,66649.0
2214,5,36047074800.0,2,BK43,66649.0
2215,5,36047075200.0,9,BK43,66649.0
2216,5,36047075400.0,2,BK43,66649.0
2217,5,36047075800.0,4,BK43,66649.0
2218,5,36047076000.0,5,BK43,66649.0
2219,5,36047076200.0,2,BK43,66649.0
2220,5,36047076400.0,3,BK42,66649.0
2221,5,36047076600.0,2,BK42,66649.0
2222,5,36047076800.0,1,BK43,66649.0
2223,5,36047077000.0,1,BK42,66649.0
2224,5,36047077200.0,2,BK42,66649.0
2225,5,36047077600.0,2,BK58,66649.0
2226,5,36047078000.0,1,BK91,66649.0
2227,5,36047078600.0,1,BK42,66649.0
2228,5,36047078800.0,1,BK42,66649.0
2229,5,36047079200.0,2,BK95,66649.0
2230,5,36047079400.0,1,BK95,66649.0
2231,5,36047079601.0,9,BK60,66649.0
2232,5,36047079602.0,2,BK60,66649.0
2233,5,36047079801.0,6,BK60,66649.0
2234,5,36047079802.0,15,BK60,66649.0
2235,5,36047080000.0,28,BK60,66649.0
2236,5,36047080200.0,11,BK60,66649.0
2237,5,36047080600.0,3,BK60,66649.0
2238,5,36047080800.0,1,BK60,66649.0
2239,5,36047081400.0,1,BK91,66649.0
2240,5,36047081600.0,1,BK91,66649.0
2241,5,36047081800.0,2,BK95,66649.0
2242,5,36047082000.0,2,BK60,66649.0
2243,5,36047082200.0,3,BK60,66649.0
2244,5,36047082400.0,2,BK95,66649.0
2245,5,36047082600.0,2,BK95,66649.0
2246,5,36047082800.0,3,BK95,66649.0
2247,5,36047084000.0,1,BK91,66649.0
2248,5,36047085000.0,1,BK91,66649.0
2249,5,36047085600.0,1,BK91,66649.0
2250,5,36047086200.0,2,BK96,66649.0
2251,5,36047086400.0,1,BK96,66649.0
2252,5,36047086600.0,2,BK96,66649.0
2253,5,36047086800.0,1,BK96,66649.0
2254,5,36047087200.0,4,BK91,66649.0
2255,5,36047087600.0,2,BK60,66649.0
2256,5,36047088200.0,3,BK96,66649.0
2257,5,36047088400.0,1,BK96,66649.0
2258,5,36047088600.0,2,BK96,66649.0
2259,5,36047089000.0,1,BK96,66649.0
2260,5,36047090000.0,1,BK81,66649.0
2261,5,36047091200.0,2,BK81,66649.0
2262,5,36047091600.0,2,BK81,66649.0
2263,5,36047091800.0,2,BK81,66649.0
2264,5,36047092400.0,3,BK81,66649.0
2265,5,36047093400.0,1,BK96,66649.0
2266,5,36047094401.0,1,BK58,66649.0
2267,5,36047094402.0,1,BK58,66649.0
2268,5,36047095000.0,2,BK50,66649.0
2269,5,36047095400.0,1,BK50,66649.0
2270,5,36047095800.0,1,BK50,66649.0
2271,5,36047096800.0,1,BK50,66649.0
2272,5,36047097000.0,1,BK50,66649.0
2273,5,36047097400.0,5,BK50,66649.0
2274,5,36047100800.0,2,BK50,66649.0
2275,5,36047101000.0,1,BK50,66649.0
2276,5,36047101200.0,1,BK50,66649.0
2277,5,36047102400.0,1,BK50,66649.0
2278,5,36047105801.0,6,BK93,66649.0
2279,5,36047105804.0,10,BK93,66649.0
2280,5,36047107800.0,1,BK82,66649.0
2281,5,36047109800.0,1,BK82,66649.0
2282,5,36047110400.0,2,BK82,66649.0
2283,5,36047111600.0,1,BK82,66649.0
2284,5,36047111800.0,1,BK82,66649.0
2285,5,36047112200.0,3,BK85,66649.0
2286,5,36047112400.0,1,BK82,66649.0
2287,5,36047112600.0,1,BK85,66649.0
2288,5,36047112800.0,1,BK85,66649.0
